EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10087538,MERCER CO., ,10/02/1967,1700,Tornado,0, ,0,0,2500,0,ND,CST, , ,C,57, ,0,0, , ,.6,33,0, ,0, , ,10/02/1967,1700,47.77,-101.30, , ,"","",1
10103772,CLATSOP CO., ,10/03/1967,1505,Tornado,0,F1,0,0,25000,0,OR,CST, , ,C,7, ,0,0, , ,.5,70,0, ,0, , ,10/03/1967,1505,46.13,-123.93, , ,"","",2
10116082,DAUPHIN CO., ,10/18/1967,930,Tornado,0,F2,0,11,250000,0,PA,CST, , ,C,43, ,0,0, , ,10.2,30,0, ,0, , ,10/18/1967,930,40.22,-76.75,40.32,-76.60,"","",3
9986261,NEW CASTLE CO., ,10/18/1967,1615,Tornado,0,F1,0,0,2500,0,DE,CST, , ,C,3, ,0,0, , ,.3,17,0, ,0, , ,10/18/1967,1615,39.63,-75.65, , ,"","",4
9986262,NEW CASTLE CO., ,10/18/1967,1715,Tornado,0,F1,0,0,250,0,DE,CST, , ,C,3, ,0,0, , ,.3,17,0, ,0, , ,10/18/1967,1715,39.68,-75.60, , ,"","",5
10079261,MERCER CO., ,10/18/1967,1740,Tornado,0,F1,0,0,25000,0,NJ,CST, , ,C,21, ,0,0, , ,.5,100,0, ,0, , ,10/18/1967,1740,40.33,-74.78, , ,"","",6
10060651,HICKORY CO., ,10/24/1967,705,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,85, ,0,0, , ,2,30,0, ,0, , ,10/24/1967,705,37.87,-93.33, , ,"","",7
10060652,MONITEAU CO., ,10/24/1967,755,Tornado,0,F2,0,0,2500,0,MO,CST, , ,C,135, ,0,0, , ,.5,50,0, ,0, , ,10/24/1967,755,38.63,-92.57, , ,"","",8
10060653,ST. CHARLES CO., ,10/24/1967,950,Tornado,0,F2,0,5,25000,0,MO,CST, , ,C,183, ,0,0, , ,.5,50,0, ,0, , ,10/24/1967,950,38.82,-90.85, , ,"","",9
10060654,ST. LOUIS CO., ,10/24/1967,1045,Tornado,0,F3,0,2,250000,0,MO,CST, , ,C,189, ,0,0, , ,17.5,100,0, ,0, , ,10/24/1967,1045,38.72,-90.48,38.82,-90.18,"","",10
10060655,JEFFERSON CO., ,10/24/1967,1055,Tornado,0,F1,0,0,25000,0,MO,CST, , ,C,99, ,0,0, , ,2,50,0, ,0, , ,10/24/1967,1055,38.43,-90.38, , ,"","",11
10060656,ST. CHARLES CO., ,10/24/1967,1100,Tornado,0,F3,0,0,250000,0,MO,CST, , ,C,183, ,0,0, , ,4.3,100,0, ,0, , ,10/24/1967,1100,38.82,-90.18,38.85,-90.12,"","",12
10060661,PERRY CO., ,10/24/1967,1215,Tornado,0,F1,0,1,25000,0,MO,CST, , ,C,157, ,0,0, , ,12.8,100,0, ,0, , ,10/24/1967,1215,37.62,-89.98,37.63,-89.75,"","",13
10060662,CAPE GIRARDEAU CO., ,10/24/1967,1300,Tornado,0,F0,0,0,250,0,MO,CST, , ,C,31, ,0,0, , ,.5,17,0, ,0, , ,10/24/1967,1300,37.50,-89.60, , ,"","",14
10060663,SCOTT CO., ,10/24/1967,1315,Tornado,0,F2,0,0,25000,0,MO,CST, , ,C,201, ,0,0, , ,0,17,0, ,0, , ,10/24/1967,1315,36.90,-89.70,36.90,-89.70,"","",15
