EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
9992539,KIT CARSON CO., ,06/01/1961,2109,Tornado,0,F0,0,0,0,0,CO,CST, , ,C,63, ,0,0, , ,0,33,0, ,0, , ,06/01/1961,2109,39.30,-102.48, , ,"","",1
10009569,ELMORE CO., ,06/02/1961,1414,Tornado,0,F1,0,0,0,0,ID,CST, , ,C,39, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1414,43.30,-115.30, , ,"","",2
10122609,GRAY CO., ,06/02/1961,1430,Tornado,0,F2,0,0,0,0,TX,CST, , ,C,179, ,0,0, , ,.5,23,0, ,0, , ,06/02/1961,1430,35.35,-100.95, , ,"","",3
9992541,PHILLIPS CO., ,06/02/1961,1500,Tornado,0,F0,0,0,0,0,CO,CST, , ,C,95, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1500,40.63,-102.70, , ,"","",4
10009570,CAMAS CO., ,06/02/1961,1500,Tornado,0, ,0,0,0,0,ID,CST, , ,C,25, ,0,0, , ,.3,33,0, ,0, , ,06/02/1961,1500,43.40,-114.93, , ,"","",5
10070686,KIMBALL CO., ,06/02/1961,1510,Tornado,0, ,0,0,0,0,NE,CST, , ,C,105, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1510,41.18,-103.98, , ,"","",6
9992542,PROWERS CO., ,06/02/1961,1700,Tornado,0,F1,0,0,25000,0,CO,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1700,38.12,-102.40, , ,"","",7
9992543,PROWERS CO., ,06/02/1961,1700,Tornado,0,F1,0,0,25000,0,CO,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1700,38.12,-102.45, , ,"","",8
10025704,HAMILTON CO., ,06/02/1961,1745,Tornado,0, ,0,0,0,0,KS,CST, , ,C,75, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1745,38.12,-101.87, , ,"","",9
10094003,BECKHAM CO., ,06/02/1961,1825,Tornado,0,F0,0,0,0,0,OK,CST, , ,C,9, ,0,0, , ,0,33,0, ,0, , ,06/02/1961,1825,35.40,-99.50, , ,"","",10
10094006,TILLMAN CO., ,06/02/1961,2300,Tornado,0,F1,0,0,2500,0,OK,CST, , ,C,141, ,0,0, , ,.3,100,0, ,0, , ,06/02/1961,2300,34.50,-99.13, , ,"","",11
10122615,HOCKLEY CO., ,06/03/1961,1500,Tornado,0,F2,0,0,0,0,TX,CST, , ,C,219, ,0,0, , ,3,440,0, ,0, , ,06/03/1961,1500,33.88,-102.15,33.87,-102.10,"","",12
10122619,LAMB CO., ,06/03/1961,1630,Tornado,0,F3,0,0,25000,0,TX,CST, , ,C,279, ,0,0, , ,25.1,200,0, ,0, , ,06/03/1961,1630,34.12,-102.53,33.92,-102.17,"","",13
10078362,QUAY CO., ,06/03/1961,1730,Tornado,0,F2,0,1,25000,0,NM,CST, , ,C,37, ,0,0, , ,4.3,100,0, ,0, , ,06/03/1961,1730,35.20,-103.50,35.15,-103.47,"","",14
10094008,TEXAS CO., ,06/03/1961,1745,Tornado,0,F2,0,0,0,0,OK,CST, , ,C,139, ,0,0, , ,0,33,0, ,0, , ,06/03/1961,1745,36.90,-101.00, , ,"","",15
10094009,BEAVER CO., ,06/03/1961,1800,Tornado,0,F2,0,0,250,0,OK,CST, , ,C,7, ,0,0, , ,1.3,33,0, ,0, , ,06/03/1961,1800,36.63,-100.70, , ,"","",16
10118933,OLDHAM CO., ,06/03/1961,2000,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,359, ,0,0, , ,27.3,50,0, ,0, , ,06/03/1961,2000,35.22,-102.30,35.02,-101.88,"","",17
10159493,LARAMIE CO., ,06/03/1961,2000,Tornado,0,F0,0,0,0,0,WY,CST, , ,C,21, ,0,0, , ,.5,7,0, ,0, , ,06/03/1961,2000,41.18,-104.10, , ,"","",18
10070687,HOLT CO., ,06/05/1961,1100,Tornado,0, ,0,0,0,0,NE,CST, , ,C,89, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1100,42.70,-98.63, , ,"","",19
9992548,WELD CO., ,06/05/1961,1400,Tornado,0,F0,0,0,0,0,CO,CST, , ,C,123, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1400,40.10,-104.92, , ,"","",20
10078364,UNION CO., ,06/05/1961,1430,Tornado,0, ,0,0,30,0,NM,CST, , ,C,59, ,0,0, , ,5.7,20,0, ,0, , ,06/05/1961,1430,36.90,-103.50,36.95,-103.42,"","",21
10119165,DALLAM CO., ,06/05/1961,1500,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,111, ,0,0, , ,23.9,500,0, ,0, , ,06/05/1961,1500,36.57,-102.52,36.27,-102.30,"","",22
10118948,DALLAM CO., ,06/05/1961,1500,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,111, ,0,0, , ,21.8,333,0, ,0, , ,06/05/1961,1500,36.50,-102.57,36.27,-102.30,"","",23
10118947,DALLAM CO., ,06/05/1961,1500,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,111, ,0,0, , ,12,33,0, ,0, , ,06/05/1961,1500,36.32,-103.03,36.32,-102.82,"","",24
10119166,DALLAM CO., ,06/05/1961,1500,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,111, ,0,0, , ,20,150,0, ,0, , ,06/05/1961,1500,36.50,-102.52,36.27,-102.30,"","",25
10094012,CIMARRON CO., ,06/05/1961,1715,Tornado,0,F2,0,1,2500,0,OK,CST, , ,C,25, ,0,0, , ,28.5,150,0, ,0, , ,06/05/1961,1715,36.70,-103.00,36.50,-102.55,"","",26
10025710,ROOKS CO., ,06/05/1961,1745,Tornado,0, ,0,0,250,0,KS,CST, , ,C,163, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1745,39.38,-99.47, , ,"","",27
10025711,ROOKS CO., ,06/05/1961,1745,Tornado,0,F1,0,0,250,0,KS,CST, , ,C,163, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1745,39.38,-99.47, , ,"","",28
10070688,HALL CO., ,06/05/1961,1753,Tornado,0, ,0,0,0,0,NE,CST, , ,C,79, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1753,40.92,-98.35, , ,"","",29
10119172,DICKENS CO., ,06/05/1961,1800,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,125, ,0,0, , ,.1,17,0, ,0, , ,06/05/1961,1800,33.47,-100.68, , ,"","",30
10119174,CROSBY CO., ,06/05/1961,1800,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,107, ,0,0, , ,2,200,0, ,0, , ,06/05/1961,1800,33.78,-101.38, , ,"","",31
10119173,CROSBY CO., ,06/05/1961,1800,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,107, ,0,0, , ,2,50,0, ,0, , ,06/05/1961,1800,33.53,-101.20, , ,"","",32
10119178,GARZA CO., ,06/05/1961,1930,Tornado,0, ,0,0,0,0,TX,CST, , ,C,169, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1930,33.22,-101.37, , ,"","",33
10119180,GARZA CO., ,06/05/1961,1930,Tornado,0,F2,0,0,0,0,TX,CST, , ,C,169, ,0,0, , ,5.1,200,0, ,0, , ,06/05/1961,1930,33.22,-101.37,33.15,-101.33,"","",34
10119179,GARZA CO., ,06/05/1961,1930,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,169, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,1930,33.22,-101.37, , ,"","",35
10119182,MCLENNAN CO., ,06/05/1961,2110,Tornado,0,F0,0,0,250,0,TX,CST, , ,C,309, ,0,0, , ,1.5,17,0, ,0, , ,06/05/1961,2110,31.38,-97.20, , ,"","",36
9992549,DOUGLAS CO., ,06/05/1961,2150,Tornado,0,F0,0,0,0,0,CO,CST, , ,C,35, ,0,0, , ,0,33,0, ,0, , ,06/05/1961,2150,39.27,-104.95, , ,"","",37
9975797,MADISON CO., ,06/06/1961,1500,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,89, ,0,0, , ,0,33,0, ,0, , ,06/06/1961,1500,34.90,-86.40, , ,"","",38
10111369,MINNEHAHA CO., ,06/06/1961,1600,Tornado,0,F0,0,0,0,0,SD,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,06/06/1961,1600,43.80,-97.93, , ,"","",39
10083382,CRAWFORD CO., ,06/06/1961,1615,Tornado,0,F1,0,0,2500,0,OH,CST, , ,C,33, ,0,0, , ,0,33,0, ,0, , ,06/06/1961,1615,40.88,-82.88, , ,"","",40
10078365,ROOSEVELT CO., ,06/06/1961,1630,Tornado,0,F0,0,0,250,0,NM,CST, , ,C,41, ,0,0, , ,1,433,0, ,0, , ,06/06/1961,1630,34.10,-103.50, , ,"","",41
10119185,PECOS CO., ,06/06/1961,1730,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,371, ,0,0, , ,.5,100,0, ,0, , ,06/06/1961,1730,30.72,-102.90, , ,"","",42
10119186,ROBERTS CO., ,06/07/1961,30,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,393, ,0,0, , ,20,33,0, ,0, , ,06/07/1961,30,35.78,-100.97, , ,"","",43
10094015,COMANCHE CO., ,06/07/1961,520,Tornado,0, ,0,0,0,0,OK,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,520,34.70,-98.50, , ,"","",44
10119187,COOKE CO., ,06/07/1961,730,Tornado,0,F2,0,0,250,0,TX,CST, , ,C,97, ,0,0, , ,1,100,0, ,0, , ,06/07/1961,730,33.52,-97.17, , ,"","",45
10015932,CEDAR CO., ,06/07/1961,1400,Tornado,0,F2,0,1,25000,0,IA,CST, , ,C,31, ,0,0, , ,5.1,200,0, ,0, , ,06/07/1961,1400,41.70,-90.97,41.77,-90.90,"","",46
10007659,CARROLL CO., ,06/07/1961,1400,Tornado,0,F0,0,0,0,0,IL,CST, , ,C,15, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,1400,42.07,-90.17, , ,"","",47
10078366,UNION CO., ,06/07/1961,1545,Tornado,0,F0,0,0,0,0,NM,CST, , ,C,59, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,1545,36.32,-103.93, , ,"","",48
10119188,YOAKUM CO., ,06/07/1961,1620,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,501, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,1620,33.18,-102.78, , ,"","",49
10078368,LEA CO., ,06/07/1961,1700,Tornado,0,F0,0,0,0,0,NM,CST, , ,C,25, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,1700,32.95,-103.18, , ,"","",50
10119189,COCHRAN CO., ,06/07/1961,1730,Tornado,0,F0,0,0,250,0,TX,CST, , ,C,79, ,0,0, , ,.2,50,0, ,0, , ,06/07/1961,1730,33.42,-102.60, , ,"","",51
10119191,COCHRAN CO., ,06/07/1961,1730,Tornado,0,F0,0,0,250,0,TX,CST, , ,C,79, ,0,0, , ,.2,50,0, ,0, , ,06/07/1961,1730,33.42,-102.60, , ,"","",52
10119190,COCHRAN CO., ,06/07/1961,1730,Tornado,0,F0,0,0,250,0,TX,CST, , ,C,79, ,0,0, , ,.2,50,0, ,0, , ,06/07/1961,1730,33.42,-102.60, , ,"","",53
10062742,HARRISON CO., ,06/07/1961,1810,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,81, ,0,0, , ,.5,17,0, ,0, , ,06/07/1961,1810,40.33,-93.80, , ,"","",54
10062743,CALLAWAY CO., ,06/07/1961,1915,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,27, ,0,0, , ,.5,50,0, ,0, , ,06/07/1961,1915,38.93,-91.77, , ,"","",55
10062744,AUDRAIN CO., ,06/07/1961,1935,Tornado,0,F0,0,0,30,0,MO,CST, , ,C,7, ,0,0, , ,.2,10,0, ,0, , ,06/07/1961,1935,39.12,-91.83, , ,"","",56
10094016,TEXAS CO., ,06/07/1961,2000,Tornado,0,F0,0,0,0,0,OK,CST, , ,C,139, ,0,0, , ,0,33,0, ,0, , ,06/07/1961,2000,36.90,-101.20, , ,"","",57
10083383,MIAMI CO., ,06/08/1961,1600,Tornado,0,F2,0,0,250000,0,OH,CST, , ,C,109, ,0,0, , ,0,33,0, ,0, , ,06/08/1961,1600,40.18,-84.25, , ,"","",58
10114422,MONTGOMERY CO., ,06/08/1961,1605,Tornado,0,F2,0,1,25000,0,PA,CST, , ,C,91, ,0,0, , ,1,200,0, ,0, , ,06/08/1961,1605,40.20,-75.45, , ,"","",59
10034594,ADAIR CO., ,06/09/1961,1300,Tornado,0,F2,0,0,25000,0,KY,CST, , ,C,1, ,0,0, , ,1,33,0, ,0, , ,06/09/1961,1300,37.20,-85.30, , ,"","",60
10034805,ESTILL CO., ,06/09/1961,1400,Tornado,0,F3,0,38,2500000,0,KY,CST, , ,C,65, ,0,0, , ,1.3,150,0, ,0, , ,06/09/1961,1400,37.67,-83.83,37.67,-83.80,"","",61
10034807,LEE CO., ,06/09/1961,1410,Tornado,0,F3,1,25,2500000,0,KY,CST, , ,C,129, ,0,0, , ,1.3,150,0, ,0, , ,06/09/1961,1410,37.67,-83.80,37.67,-83.77,"","",62
10119205,VICTORIA CO., ,06/09/1961,1430,Tornado,0,F0,0,0,250,0,TX,CST, , ,C,469, ,0,0, , ,.2,50,0, ,0, , ,06/09/1961,1430,28.70,-96.98, , ,"","",63
10040052,ANNE ARUNDEL CO., ,06/09/1961,1530,Tornado,0,F3,0,0,250000,0,MD,CST, , ,C,3, ,0,0, , ,0,100,0, ,0, , ,06/09/1961,1530,39.20,-76.62,39.22,-76.60,"","",64
10052135,DODGE CO., ,06/10/1961,1400,Tornado,0,F1,0,0,25000,0,MN,CST, , ,C,39, ,0,0, , ,0,33,0, ,0, , ,06/10/1961,1400,44.08,-92.87, , ,"","",65
10007665,IROQUOIS CO., ,06/10/1961,1750,Tornado,0,F0,0,0,0,0,IL,CST, , ,C,75, ,0,0, , ,0,33,0, ,0, , ,06/10/1961,1750,40.72,-87.80, , ,"","",66
10050448,HINDS CO., ,06/12/1961,1838,Tornado,0,F1,0,0,2500,0,MS,CST, , ,C,49, ,0,0, , ,0,33,0, ,0, , ,06/12/1961,1838,32.40,-90.58, , ,"","",67
10006066,GIBSON CO., ,06/12/1961,2000,Tornado,0,F1,0,0,25000,0,IN,CST, , ,C,51, ,0,0, , ,0,33,0, ,0, , ,06/12/1961,2000,38.42,-87.45, , ,"","",68
10151836,FRANKLIN CO., ,06/13/1961,1645,Tornado,0,F2,0,0,25000,0,VT,CST, , ,C,11, ,0,0, , ,7.9,300,0, ,0, , ,06/13/1961,1645,44.93,-73.10,44.97,-72.93,"","",69
10043709,OXFORD CO., ,06/13/1961,1700,Tornado,0,F1,0,0,25000,0,ME,CST, , ,C,17, ,0,0, , ,5.4,27,0, ,0, , ,06/13/1961,1700,44.17,-70.98,44.12,-70.88,"","",70
10006068,MARSHALL CO., ,06/13/1961,1700,Tornado,0,F2,0,0,2500,0,IN,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,06/13/1961,1700,41.35,-86.33, , ,"","",71
10025718,COFFEY CO., ,06/13/1961,1900,Tornado,0, ,0,0,0,0,KS,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,06/13/1961,1900,38.20,-95.75, , ,"","",72
10025721,WILSON CO., ,06/13/1961,2130,Tornado,0,F1,0,0,250,0,KS,CST, , ,C,205, ,0,0, , ,1,50,0, ,0, , ,06/13/1961,2130,37.63,-95.73, , ,"","",73
10119207,BROOKS CO., ,06/14/1961,1500,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,47, ,0,0, , ,.2,17,0, ,0, , ,06/14/1961,1500,26.90,-98.17, , ,"","",74
10007668,WASHINGTON CO., ,06/14/1961,1610,Tornado,0,F1,0,0,25000,0,IL,CST, , ,C,189, ,0,0, , ,0,33,0, ,0, , ,06/14/1961,1610,38.40,-89.48, , ,"","",75
10078369,CHAVES CO., ,06/14/1961,1830,Tornado,0,F1,0,2,25000,0,NM,CST, , ,C,5, ,0,0, , ,0,33,0, ,0, , ,06/14/1961,1830,33.20,-104.50, , ,"","",76
10119208,BURNET CO., ,06/15/1961,1930,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,53, ,0,0, , ,.2,17,0, ,0, , ,06/15/1961,1930,30.83,-98.23, , ,"","",77
10078370,HIDALGO CO., ,06/15/1961,2000,Tornado,0,F1,0,0,2500,0,NM,CST, , ,C,23, ,0,0, , ,0,33,0, ,0, , ,06/15/1961,2000,32.00,-108.80, , ,"","",78
10119210,NUECES CO., ,06/18/1961,1500,Tornado,0,F2,0,0,25000,0,TX,CST, , ,C,355, ,0,0, , ,1,50,0, ,0, , ,06/18/1961,1500,27.67,-97.25, , ,"","",79
10119209,NUECES CO., ,06/18/1961,1500,Tornado,0,F1,0,0,250,0,TX,CST, , ,C,355, ,0,0, , ,2,440,0, ,0, , ,06/18/1961,1500,27.58,-97.80, , ,"","",80
10119212,GALVESTON CO., ,06/18/1961,1915,Tornado,0,F3,0,5,250000,0,TX,CST, , ,C,167, ,0,0, , ,2.5,50,0, ,0, , ,06/18/1961,1915,29.32,-94.78, , ,"","",81
10119215,GAINES CO., ,06/18/1961,2050,Tornado,0,F2,0,2,25000,0,TX,CST, , ,C,165, ,0,0, , ,0,33,0, ,0, , ,06/18/1961,2050,32.62,-102.55, , ,"","",82
9987214,GADSDEN CO., ,06/20/1961,1200,Tornado,0,F2,0,0,250000,0,FL,CST, , ,C,39, ,0,0, , ,.5,33,0, ,0, , ,06/20/1961,1200,30.58,-84.80, , ,"","",83
9987215,CALHOUN CO., ,06/20/1961,1250,Tornado,0, ,0,0,0,0,FL,CST, , ,C,13, ,0,0, , ,.5,33,0, ,0, , ,06/20/1961,1250,30.32,-85.05, , ,"","",84
9975798,HOUSTON CO., ,06/20/1961,1330,Tornado,0,F2,0,0,25000,0,AL,CST, , ,C,69, ,0,0, , ,0,33,0, ,0, , ,06/20/1961,1330,31.13,-85.27, , ,"","",85
10076905,DUPLIN CO., ,06/21/1961,1045,Tornado,0,F2,0,0,250000,0,NC,CST, , ,C,61, ,0,0, , ,1,50,0, ,0, , ,06/21/1961,1045,34.95,-77.95, , ,"","",86
10076907,WAYNE CO., ,06/21/1961,1113,Tornado,0,F1,0,1,25000,0,NC,CST, , ,C,191, ,0,0, , ,1,50,0, ,0, , ,06/21/1961,1113,35.23,-78.07, , ,"","",87
10118522,MARION CO., ,06/21/1961,1222,Tornado,0,F2,0,1,250000,0,SC,CST, , ,C,67, ,0,0, , ,6.8,167,0, ,0, , ,06/21/1961,1222,34.18,-79.40,34.23,-79.30,"","",88
10111372,BROWN CO., ,06/21/1961,1430,Tornado,0,F3,0,0,2500,0,SD,CST, , ,C,13, ,0,0, , ,35.4,33,0, ,0, , ,06/21/1961,1430,45.47,-98.23,44.98,-97.98,"","",89
10111374,CLARK CO., ,06/21/1961,1545,Tornado,0,F3,1,7,250000,0,SD,CST, , ,C,25, ,0,0, , ,37.1,33,0, ,0, , ,06/21/1961,1545,44.98,-97.98,44.55,-97.53,"","",90
10111375,KINGSBURY CO., ,06/21/1961,1600,Tornado,0,F3,0,0,250000,0,SD,CST, , ,C,77, ,0,0, , ,43.9,33,0, ,0, , ,06/21/1961,1600,44.55,-97.53,44.00,-97.08,"","",91
10112225,MINNEHAHA CO., ,06/21/1961,1630,Tornado,0,F3,0,0,250000,0,SD,CST, , ,C,99, ,0,0, , ,39.9,33,0, ,0, , ,06/21/1961,1630,44.00,-97.08,44.52,-96.72,"","",92
9987219,OKEECHOBEE CO., ,06/22/1961,1230,Tornado,0, ,0,0,0,0,FL,CST, , ,C,93, ,0,0, , ,0,33,0, ,0, , ,06/22/1961,1230,27.33,-80.80, , ,"","",93
9987220,ST. LUCIE CO., ,06/22/1961,1430,Tornado,0, ,0,0,0,0,FL,CST, , ,C,111, ,0,0, , ,0,33,0, ,0, , ,06/22/1961,1430,27.50,-80.35, , ,"","",94
10112228,CUSTER CO., ,06/22/1961,1435,Tornado,0,F2,0,0,2500,0,SD,CST, , ,C,33, ,0,0, , ,0,33,0, ,0, , ,06/22/1961,1435,43.52,-103.62, , ,"","",95
10006069,LAKE CO., ,06/22/1961,1800,Tornado,0,F1,0,1,2500,0,IN,CST, , ,C,89, ,0,0, , ,0,33,0, ,0, , ,06/22/1961,1800,41.37,-87.45, , ,"","",96
10006070,CASS CO., ,06/22/1961,1930,Tornado,0,F2,0,0,2500,0,IN,CST, , ,C,17, ,0,0, , ,0,33,0, ,0, , ,06/22/1961,1930,40.87,-86.50, , ,"","",97
10050449,SMITH CO., ,06/24/1961,1245,Tornado,0,F1,0,0,2500,0,MS,CST, , ,C,129, ,0,0, , ,0,33,0, ,0, , ,06/24/1961,1245,32.20,-89.72, , ,"","",98
10025725,HODGEMAN CO., ,06/25/1961,1730,Tornado,0,F1,0,0,250,0,KS,CST, , ,C,83, ,0,0, , ,0,33,0, ,0, , ,06/25/1961,1730,37.98,-100.18, , ,"","",99
10151983,SOUTHAMPTON CO., ,06/26/1961,1249,Tornado,0,F0,0,0,25000,0,VA,CST, , ,C,175, ,0,0, , ,1,33,0, ,0, , ,06/26/1961,1249,36.55,-76.93, , ,"","",100
9996559,BLECKLEY CO., ,06/26/1961,1530,Tornado,0,F2,0,0,25000,0,GA,CST, , ,C,23, ,0,0, , ,1,33,0, ,0, , ,06/26/1961,1530,32.40,-83.37, , ,"","",101
10112230,MCPHERSON CO., ,06/28/1961,1830,Tornado,0,F2,0,0,250000,0,SD,CST, , ,C,89, ,0,0, , ,49.7,33,0, ,0, , ,06/28/1961,1830,45.62,-99.63,45.50,-98.62,"","",102
10112231,WALWORTH CO., ,06/28/1961,1930,Tornado,0,F2,0,0,250000,0,SD,CST, , ,C,129, ,0,0, , ,1,33,0, ,0, , ,06/28/1961,1930,45.25,-99.78, , ,"","",103
10112233,MARSHALL CO., ,06/28/1961,2005,Tornado,0,F2,0,0,250000,0,SD,CST, , ,C,91, ,0,0, , ,1,33,0, ,0, , ,06/28/1961,2005,45.60,-97.63, , ,"","",104
10072267,CASCADE CO., ,06/29/1961,1600,Tornado,0, ,0,0,2500,0,MT,CST, , ,C,13, ,0,0, , ,0,33,0, ,0, , ,06/29/1961,1600,47.40,-111.10, , ,"","",105
10072270,DAWSON CO., ,06/29/1961,1715,Tornado,0, ,0,1,2500000,0,MT,CST, , ,C,21, ,0,0, , ,15.9,33,0, ,0, , ,06/29/1961,1715,47.10,-104.70,47.22,-104.40,"","",106
10120074,WILLIAMSON CO., ,06/29/1961,1725,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,491, ,0,0, , ,.2,17,0, ,0, , ,06/29/1961,1725,30.52,-97.52, , ,"","",107
10043711,AROOSTOOK CO., ,06/29/1961,2227,Tornado,0,F1,0,0,25000,0,ME,CST, , ,C,3, ,0,0, , ,.5,17,0, ,0, , ,06/29/1961,2227,47.17,-68.30, , ,"","",108
10052143,OTTER TAIL CO., ,06/30/1961,1815,Tornado,0,F1,0,0,25000,0,MN,CST, , ,C,111, ,0,0, , ,14.2,33,0, ,0, , ,06/30/1961,1815,46.43,-95.52,46.47,-95.22,"","",109
10052144,DOUGLAS CO., ,06/30/1961,1930,Tornado,0,F0,0,0,25000,0,MN,CST, , ,C,41, ,0,0, , ,0,33,0, ,0, , ,06/30/1961,1930,45.95,-95.30, , ,"","",110
10052145,MORRISON CO., ,06/30/1961,2030,Tornado,0,F2,0,0,25000,0,MN,CST, , ,C,97, ,0,0, , ,0,33,0, ,0, , ,06/30/1961,2030,46.02,-94.10, , ,"","",111
10069278,SHERIDAN CO., ,07/01/1961,915,Tornado,0,F1,0,0,25000,0,NE,CST, , ,C,161, ,0,0, , ,0,33,0, ,0, , ,07/01/1961,915,42.77,-102.33, , ,"","",112
10050450,HINDS CO., ,07/01/1961,1745,Tornado,0,F1,0,0,2500,0,MS,CST, , ,C,49, ,0,0, , ,1,7,0, ,0, , ,07/01/1961,1745,32.32,-90.20, , ,"","",113
10151984,ALBEMARLE CO., ,07/02/1961,1300,Tornado,0,F1,0,2,250,0,VA,CST, , ,C,3, ,0,0, , ,0,33,0, ,0, , ,07/02/1961,1300,38.17,-78.55, , ,"","",114
10082467,HILLSBOROUGH CO., ,07/02/1961,1500,Tornado,0,F2,0,0,2500,0,NH,CST, , ,C,11, ,0,0, , ,2,17,0, ,0, , ,07/02/1961,1500,43.10,-71.70, , ,"","",115
10094023,GARVIN CO., ,07/02/1961,1500,Tornado,0,F1,0,0,25000,0,OK,CST, , ,C,49, ,0,0, , ,.8,100,0, ,0, , ,07/02/1961,1500,34.72,-97.62, , ,"","",116
10040366,FRANKLIN CO., ,07/02/1961,1530,Tornado,0,F0,0,0,25000,0,MA,CST, , ,C,11, ,0,0, , ,2,280,0, ,0, , ,07/02/1961,1530,42.40,-72.60, , ,"","",117
