EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10060432,NODAWAY CO., ,01/12/1960,1420,Tornado,0,F1,0,0,25000,0,MO,CST, , ,C,147, ,0,0, , ,0,17,0, ,0, , ,01/12/1960,1420,40.27,-94.90,40.28,-94.88,"","",1
10121926,SCURRY CO., ,01/14/1960,130,Tornado,0,F0,0,0,2500,0,TX,CST, , ,C,415, ,0,0, , ,2,33,0, ,0, , ,01/14/1960,130,32.77,-100.88, , ,"","",2
10092798,PONTOTOC CO., ,01/14/1960,600,Tornado,0,F2,0,0,2500,0,OK,CST, , ,C,123, ,0,0, , ,0,33,0, ,0, , ,01/14/1960,600,34.70,-96.80, , ,"","",3
10121928,GRAYSON CO., ,01/14/1960,635,Tornado,0,F1,0,3,250000,0,TX,CST, , ,C,181, ,0,0, , ,.2,17,0, ,0, , ,01/14/1960,635,33.72,-96.68, , ,"","",4
10122141,HOPKINS CO., ,01/14/1960,745,Tornado,0,F2,0,1,2500,0,TX,CST, , ,C,223, ,0,0, , ,.3,33,0, ,0, , ,01/14/1960,745,33.13,-95.82, , ,"","",5
10031594,CADDO PAR., ,01/14/1960,1120,Tornado,0,F0,0,0,25000,0,LA,CST, , ,C,17, ,0,0, , ,4.5,20,0, ,0, , ,01/14/1960,1120,32.47,-93.75,32.52,-93.70,"","",6
9982017,FAULKNER CO., ,01/14/1960,1215,Tornado,0,F1,0,0,2500,0,AR,CST, , ,C,45, ,0,0, , ,6.1,17,0, ,0, , ,01/14/1960,1215,35.18,-92.45,35.23,-92.37,"","",7
10122142,JEFFERSON CO., ,01/28/1960,940,Tornado,0,F1,0,0,2500,0,TX,CST, , ,C,245, ,0,0, , ,2,33,0, ,0, , ,01/28/1960,940,29.83,-93.83, , ,"","",8
9979091,MOBILE CO., ,01/29/1960,600,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,97, ,0,0, , ,0,33,0, ,0, , ,01/29/1960,600,30.63,-88.10, , ,"","",9
10031595,LAFOURCHE PAR., ,02/03/1960,1615,Tornado,0,F2,0,8,250000,0,LA,CST, , ,C,57, ,0,0, , ,4.3,100,0, ,0, , ,02/03/1960,1615,29.80,-90.80,29.83,-90.75,"","",10
10050401,RANKIN CO., ,02/04/1960,1552,Tornado,0,F1,0,0,2500,0,MS,CST, , ,C,121, ,0,0, , ,17.5,50,0, ,0, , ,02/04/1960,1552,32.32,-89.80,32.57,-89.75,"","",11
10050402,WAYNE CO., ,02/04/1960,1800,Tornado,0,F1,0,0,2500,0,MS,CST, , ,C,153, ,0,0, , ,0,33,0, ,0, , ,02/04/1960,1800,31.57,-88.88, , ,"","",12
9982020,WHITE CO., ,02/04/1960,1915,Tornado,0,F1,0,2,25000,0,AR,CST, , ,C,145, ,0,0, , ,6.4,83,0, ,0, , ,02/04/1960,1915,35.30,-91.58,35.37,-91.50,"","",13
