EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10133373,GALVESTON CO., ,01/01/1972,1530,Tornado,0,F1,0,0,25000,0,TX,CST, , ,C,167, ,0,0, , ,.5,50,0, ,0, , ,01/01/1972,1530,29.53,-95.20, , ,"","",1
10001555,PINELLAS CO., ,01/02/1972,1300,Tornado,0,F0,0,0,2500,0,FL,CST, , ,C,103, ,0,0, , ,.5,50,0, ,0, , ,01/02/1972,1300,27.92,-82.83, , ,"","",2
10049800,FRANKLIN CO., ,01/04/1972,200,Tornado,0,F2,0,0,25000,0,MS,CST, , ,C,37, ,0,0, , ,1.2,100,0, ,0, , ,01/04/1972,200,31.35,-90.88, , ,"","",3
9977484,MARENGO CO., ,01/04/1972,315,Tornado,0,F2,0,0,250000,0,AL,CST, , ,C,91, ,0,0, , ,1,100,0, ,0, , ,01/04/1972,315,32.30,-87.78, , ,"","",4
9994557,MONTGOMERY CO., ,01/05/1972,330,Tornado,0,F2,0,0,250000,0,GA,CST, , ,C,209, ,0,0, , ,3.3,300,0, ,0, , ,01/05/1972,330,32.18,-83.60,32.18,-83.55,"","",5
10049801,JEFFERSON DAVIS CO., ,01/09/1972,1800,Tornado,0,F2,0,0,25000,0,MS,CST, , ,C,65, ,0,0, , ,2,33,0, ,0, , ,01/09/1972,1800,31.73,-89.92, , ,"","",6
10049802,JASPER CO., ,01/09/1972,1920,Tornado,0,F3,0,1,25000,0,MS,CST, , ,C,61, ,0,0, , ,18.2,100,0, ,0, , ,01/09/1972,1920,31.87,-89.28,32.07,-89.08,"","",7
10049803,CLARKE CO., ,01/09/1972,1930,Tornado,0,F1,0,1,2500,0,MS,CST, , ,C,23, ,0,0, , ,.5,100,0, ,0, , ,01/09/1972,1930,32.03,-88.83, , ,"","",8
10049804,CLARKE CO., ,01/09/1972,2015,Tornado,0,F1,0,0,0,0,MS,CST, , ,C,23, ,0,0, , ,1,200,0, ,0, , ,01/09/1972,2015,32.02,-88.73, , ,"","",9
10049805,SIMPSON CO., ,01/09/1972,2105,Tornado,0,F2,0,0,25000,0,MS,CST, , ,C,127, ,0,0, , ,10.9,200,0, ,0, , ,01/09/1972,2105,31.83,-89.72,31.90,-89.55,"","",10
